"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"7000000US4200300D440","PITTSBURGH WARD 29 DISTRICT 06, Allegheny County, Pennsylvania","728","694","527","112","2","47","0","6","34","31","5","6","4","0","12","3","1","0","0","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D460","PITTSBURGH WARD 29 DISTRICT 07, Allegheny County, Pennsylvania","784","765","647","85","0","15","0","18","19","17","2","2","4","0","5","3","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US4200300D480","PITTSBURGH WARD 29 DISTRICT 08, Allegheny County, Pennsylvania","694","651","474","126","1","46","0","4","43","34","7","8","4","0","10","0","0","0","4","1","0","0","0","0","0","8","4","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D500","PITTSBURGH WARD 29 DISTRICT 09, Allegheny County, Pennsylvania","550","531","406","80","2","42","0","1","19","15","9","3","0","0","3","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D520","PITTSBURGH WARD 29 DISTRICT 10, Allegheny County, Pennsylvania","657","625","535","69","5","3","0","13","32","30","10","6","2","0","5","3","1","0","3","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D540","PITTSBURGH WARD 29 DISTRICT 11, Allegheny County, Pennsylvania","754","724","563","96","1","45","1","18","30","28","3","9","0","0","8","1","1","0","6","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D560","PITTSBURGH WARD 29 DISTRICT 12, Allegheny County, Pennsylvania","689","665","500","115","1","29","0","20","24","20","8","2","2","0","5","0","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D580","PITTSBURGH WARD 30 DISTRICT 01, Allegheny County, Pennsylvania","363","332","129","187","3","6","0","7","31","29","16","3","0","0","3","1","3","0","3","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D600","PITTSBURGH WARD 30 DISTRICT 02, Allegheny County, Pennsylvania","345","300","65","209","0","10","0","16","45","40","14","3","0","0","7","5","2","0","9","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D620","PITTSBURGH WARD 30 DISTRICT 03, Allegheny County, Pennsylvania","401","376","123","228","0","15","0","10","25","24","7","3","0","0","5","8","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D640","PITTSBURGH WARD 30 DISTRICT 04, Allegheny County, Pennsylvania","683","647","306","299","4","16","0","22","36","32","13","3","0","2","1","11","0","0","2","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D660","PITTSBURGH WARD 30 DISTRICT 05, Allegheny County, Pennsylvania","737","697","400","250","2","24","0","21","40","38","15","11","4","0","4","0","2","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D690","PITTSBURGH WARD 31 DISTRICT 01, Allegheny County, Pennsylvania","308","295","254","33","0","4","0","4","13","12","0","6","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D710","PITTSBURGH WARD 31 DISTRICT 02, Allegheny County, Pennsylvania","421","409","387","19","0","1","0","2","12","12","1","2","3","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D730","PITTSBURGH WARD 31 DISTRICT 03, Allegheny County, Pennsylvania","635","608","576","19","1","9","0","3","27","24","3","10","2","1","7","0","1","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US4200300D750","PITTSBURGH WARD 31 DISTRICT 04, Allegheny County, Pennsylvania","681","645","598","28","0","14","0","5","36","30","2","13","1","0","13","0","0","0","0","0","0","0","0","1","0","6","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D770","PITTSBURGH WARD 31 DISTRICT 05, Allegheny County, Pennsylvania","773","747","700","35","0","6","0","6","26","25","1","4","4","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D790","PITTSBURGH WARD 31 DISTRICT 06, Allegheny County, Pennsylvania","654","636","599","35","1","1","0","0","18","16","3","8","0","0","5","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D810","PITTSBURGH WARD 31 DISTRICT 07, Allegheny County, Pennsylvania","134","129","73","53","0","3","0","0","5","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D830","PITTSBURGH WARD 32 DISTRICT 01, Allegheny County, Pennsylvania","615","592","550","23","0","13","0","6","23","23","4","3","7","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D850","PITTSBURGH WARD 32 DISTRICT 02, Allegheny County, Pennsylvania","792","768","669","67","4","14","0","14","24","19","6","0","7","0","5","0","1","0","0","0","0","0","0","0","0","5","2","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D870","PITTSBURGH WARD 32 DISTRICT 03, Allegheny County, Pennsylvania","555","540","493","31","2","5","0","9","15","15","0","3","5","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D890","PITTSBURGH WARD 32 DISTRICT 04, Allegheny County, Pennsylvania","346","321","274","35","0","10","0","2","25","20","8","0","4","0","8","0","0","0","0","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D910","PITTSBURGH WARD 32 DISTRICT 05, Allegheny County, Pennsylvania","628","611","568","22","0","16","0","5","17","16","5","2","4","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US4200300D930","PITTSBURGH WARD 32 DISTRICT 06, Allegheny County, Pennsylvania","667","637","614","12","1","3","0","7","30","30","6","6","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D950","PITTSBURGH WARD 32 DISTRICT 07, Allegheny County, Pennsylvania","545","526","470","44","0","7","0","5","19","17","1","2","1","0","13","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D970","PITTSBURGH WARD 32 DISTRICT 08, Allegheny County, Pennsylvania","801","773","737","27","0","0","0","9","28","27","4","4","3","0","12","0","0","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D980","PLEASANT HILLS DISTRICT 01, Allegheny County, Pennsylvania","820","796","701","23","0","68","0","4","24","23","0","3","2","0","17","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300D990","PLEASANT HILLS DISTRICT 02, Allegheny County, Pennsylvania","612","596","539","16","0","38","0","3","16","15","0","12","1","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E000","PLEASANT HILLS DISTRICT 03, Allegheny County, Pennsylvania","553","524","502","5","0","17","0","0","29","28","3","5","5","0","13","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E010","PLEASANT HILLS DISTRICT 04, Allegheny County, Pennsylvania","612","599","539","27","3","23","0","7","13","12","4","0","1","0","6","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E020","PLEASANT HILLS DISTRICT 05, Allegheny County, Pennsylvania","654","644","556","70","0","17","0","1","10","9","0","0","2","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E030","PLEASANT HILLS DISTRICT 06, Allegheny County, Pennsylvania","1266","1239","1178","26","2","30","0","3","27","26","0","5","6","0","14","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E032","PLEASANT HILLS DISTRICT 07, Allegheny County, Pennsylvania","540","525","504","9","0","12","0","0","15","14","0","2","4","0","8","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E034","PLEASANT HILLS DISTRICT 08, Allegheny County, Pennsylvania","534","510","481","5","0","23","0","1","24","24","4","8","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E036","PLEASANT HILLS DISTRICT 09, Allegheny County, Pennsylvania","652","634","591","23","0","17","0","3","18","17","3","1","0","0","13","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E038","PLEASANT HILLS DISTRICT 10, Allegheny County, Pennsylvania","591","575","535","15","0","25","0","0","16","15","0","5","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E040","PLUM DISTRICT 01, Allegheny County, Pennsylvania","1903","1863","1767","73","2","15","0","6","40","38","9","9","1","0","16","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E045","PLUM DISTRICT 02, Allegheny County, Pennsylvania","753","733","725","1","1","6","0","0","20","19","3","6","1","0","9","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E050","PLUM DISTRICT 03, Allegheny County, Pennsylvania","1086","1042","1015","12","0","12","0","3","44","42","3","9","4","0","26","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E055","PLUM DISTRICT 04, Allegheny County, Pennsylvania","921","876","828","32","2","6","0","8","45","40","9","15","2","0","10","0","2","0","0","0","0","1","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E060","PLUM DISTRICT 05, Allegheny County, Pennsylvania","952","917","866","36","1","5","0","9","35","34","4","6","1","0","23","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E065","PLUM DISTRICT 06, Allegheny County, Pennsylvania","1270","1226","1179","27","1","13","0","6","44","43","2","11","5","0","20","1","1","0","0","0","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E070","PLUM DISTRICT 07, Allegheny County, Pennsylvania","1373","1315","1174","87","1","33","0","20","58","52","8","10","11","0","16","6","1","0","0","0","0","0","0","0","0","6","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E075","PLUM DISTRICT 08, Allegheny County, Pennsylvania","674","657","625","27","0","3","0","2","17","17","4","3","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E080","PLUM DISTRICT 09, Allegheny County, Pennsylvania","1070","1043","989","27","0","14","0","13","27","24","0","3","4","0","16","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E085","PLUM DISTRICT 10, Allegheny County, Pennsylvania","640","621","591","22","0","8","0","0","19","19","3","11","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E090","PLUM DISTRICT 11, Allegheny County, Pennsylvania","1049","1022","991","15","3","3","0","10","27","26","5","1","6","0","12","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E100","PLUM DISTRICT 12, Allegheny County, Pennsylvania","1153","1130","1058","54","0","14","1","3","23","23","0","6","0","0","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E105","PLUM DISTRICT 13, Allegheny County, Pennsylvania","611","598","561","19","0","11","0","7","13","13","5","1","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E110","PLUM DISTRICT 14, Allegheny County, Pennsylvania","831","805","715","75","0","12","0","3","26","23","0","8","0","0","13","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E115","PLUM DISTRICT 15, Allegheny County, Pennsylvania","965","923","777","101","3","27","0","15","42","41","7","10","11","0","7","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E120","PLUM DISTRICT 16, Allegheny County, Pennsylvania","681","657","616","23","0","13","0","5","24","22","8","6","0","0","4","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E125","PLUM DISTRICT 17, Allegheny County, Pennsylvania","835","805","728","73","0","3","0","1","30","29","7","10","0","0","10","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E130","PLUM DISTRICT 18, Allegheny County, Pennsylvania","1058","1016","969","28","1","15","0","3","42","39","4","16","7","0","12","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E135","PLUM DISTRICT 19, Allegheny County, Pennsylvania","2082","2042","1892","111","0","31","4","4","40","38","11","10","1","0","16","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E140","PLUM DISTRICT 20, Allegheny County, Pennsylvania","1279","1242","1189","31","1","14","0","7","37","34","3","12","0","0","16","0","0","0","3","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E145","PLUM DISTRICT 21, Allegheny County, Pennsylvania","594","566","554","6","2","1","1","2","28","25","2","7","7","0","7","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E151","PORT VUE DISTRICT 01, Allegheny County, Pennsylvania","832","787","727","42","1","7","0","10","45","43","16","15","0","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E181","PORT VUE DISTRICT 04, Allegheny County, Pennsylvania","874","826","769","41","3","2","0","11","48","46","9","18","0","4","13","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E190","PORT VUE DISTRICT 02, Allegheny County, Pennsylvania","645","625","586","29","1","4","0","5","20","20","2","12","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E200","PORT VUE DISTRICT 03, Allegheny County, Pennsylvania","624","606","593","6","1","3","0","3","18","15","4","5","0","0","6","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E210","RANKIN DISTRICT 01, Allegheny County, Pennsylvania","416","401","63","333","0","2","1","2","15","12","6","0","1","0","1","0","0","0","4","0","0","0","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E220","RANKIN DISTRICT 02, Allegheny County, Pennsylvania","391","368","68","285","4","3","0","8","23","19","8","0","0","0","2","1","0","0","8","0","0","0","0","0","0","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E230","RANKIN DISTRICT 03, Allegheny County, Pennsylvania","539","527","111","412","0","0","0","4","12","9","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E260","RESERVE WARD 01, Allegheny County, Pennsylvania","586","571","564","0","2","4","0","1","15","14","2","7","0","0","3","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E270","RESERVE WARD 02, Allegheny County, Pennsylvania","592","571","553","11","2","2","0","3","21","20","0","10","0","0","10","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E280","RESERVE WARD 03, Allegheny County, Pennsylvania","590","573","555","9","0","5","0","4","17","15","6","5","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E290","RESERVE WARD 04, Allegheny County, Pennsylvania","944","915","889","14","0","5","1","6","29","28","6","8","0","0","11","2","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E300","RICHLAND DISTRICT 01, Allegheny County, Pennsylvania","1302","1257","1167","22","0","57","0","11","45","43","4","8","0","0","28","1","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E310","RICHLAND DISTRICT 02, Allegheny County, Pennsylvania","1116","1083","1027","0","0","50","0","6","33","31","0","5","8","0","18","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US4200300E320","RICHLAND DISTRICT 03, Allegheny County, Pennsylvania","1088","1057","1015","12","1","23","0","6","31","31","4","4","7","0","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
